category_id,title,product_code,qty,price,description,image,image1,image2,image3
20,BA6241,BA6241,1,2719.2,14RD=0.11 1EME=0.49 18KW_6.13G,/BA/BA6241/BA6241-1[PNG1].png,/BA/BA6241/BA6241-1[PNG1].png,/BA/BA6241/BA6241-2[PNG].png,/BA/BA6241/BA6241-3[PNG].png
19,BA6242,BA6242,1,2719.2,14RD=0.11 1RUB=0.49 18KW_5.71G,/BA/BA6242/BA6242-1[PNG1].png,/BA/BA6242/BA6242-1[PNG1].png,/BA/BA6242/BA6242-2[PNG].png,/BA/BA6242/BA6242-3[PNG].png
21,BA6243,BA6243,1,2719.2,14RD=0.11 1SAP=0.55 18KW_5.78G,/BA/BA6243/BA6243-1[PNG1].png,/BA/BA6243/BA6243-1[PNG1].png,/BA/BA6243/BA6243-2[PNG].png,/BA/BA6243/BA6243-3[PNG].png
19,BA6244,BA6244,1,3115.2,18RD=0.11 1RUB=0.78 18KW_6.23G,/BA/BA6244/BA6244-1[PNG1].png,/BA/BA6244/BA6244-1[PNG1].png,/BA/BA6244/BA6244-2[PNG].png,/BA/BA6244/BA6244-3[PNG].png
21,BA6245,BA6245,1,3115.2,18RD=0.10 1SAP=0.80 18KW_5.89G,/BA/BA6245/BA6245-1[PNG1].png,/BA/BA6245/BA6245-1[PNG1].png,/BA/BA6245/BA6245-2[PNG].png,/BA/BA6245/BA6245-3[PNG].png
20,BA6246,BA6246,1,3115.2,18RD=0.11 1EME=0.59 18KW_6.21G,/BA/BA6246/BA6246-1[PNG1].png,/BA/BA6246/BA6246-1[PNG1].png,/BA/BA6246/BA6246-2[PNG].png,/BA/BA6246/BA6246-3[PNG].png
14,BA6247,BA6247,1,3036,BANGLE 30RD=0.36 18KY_7.18G,/BA/BA6247/BA6247-1[PNG1].png,/BA/BA6247/BA6247-1[PNG1].png,/BA/BA6247/BA6247-2[PNG].png,/BA/BA6247/BA6247-3[PNG].png
14,BA6248,BA6248,1,3009.6,BANGLE 30RD=0.36 18KR_6.98G,/BA/BA6248/BA6248-1[PNG1].png,/BA/BA6248/BA6248-1[PNG1].png,/BA/BA6248/BA6248-2[PNG].png,/BA/BA6248/BA6248-3[PNG].png
14,BA6249,BA6249,1,2323.2,BANGLE 13RD=0.20 18KW_5.92G,/BA/BA6249/BA6249-1[PNG1].png,/BA/BA6249/BA6249-1[PNG1].png,/BA/BA6249/BA6249-2[PNG].png,/BA/BA6249/BA6249-3[PNG].png
14,BA6250,BA6250,1,2296.8,BANGLE 13RD=0.20 18KR_5.77G,/BA/BA6250/BA6250-1[PNG1].png,/BA/BA6250/BA6250-1[PNG1].png,/BA/BA6250/BA6250-2[PNG].png,/BA/BA6250/BA6250-3[PNG].png
14,BA6251,BA6251,1,2402.4,BANGLE 13RD=0.19 18KY_6.48G,/BA/BA6251/BA6251-1[PNG1].png,/BA/BA6251/BA6251-1[PNG1].png,/BA/BA6251/BA6251-2[PNG].png,/BA/BA6251/BA6251-3[PNG].png
14,BA6252,BA6252,1,2956.8,BANGLE 30RD=0.37 18KW_6.73G,/BA/BA6252/BA6252-1[PNG1].png,/BA/BA6252/BA6252-1[PNG1].png,/BA/BA6252/BA6252-2[PNG].png,/BA/BA6252/BA6252-3[PNG].png
20,BA6253,BA6253,1,7629.6,42RD=0.31 7EME=2.00 18KW_14.70G,/BA/BA6253/BA6253-1[PNG1].png,/BA/BA6253/BA6253-1[PNG1].png,/BA/BA6253/BA6253-2[PNG].png,/BA/BA6253/BA6253-3[PNG].png
21,BA6254,BA6254,1,7629.6,42RD=0.33 7SAP=2.23 18KW_14.13G,/BA/BA6254/BA6254-1[PNG1].png,/BA/BA6254/BA6254-1[PNG1].png,/BA/BA6254/BA6254-2[PNG].png,/BA/BA6254/BA6254-3[PNG].png
19,BA6255,BA6255,1,7629.6,42RD=0.34 7RUB=2.60 18KW_14.14G,/BA/BA6255/BA6255-1[PNG1].png,/BA/BA6255/BA6255-1[PNG1].png,/BA/BA6255/BA6255-2[PNG].png,/BA/BA6255/BA6255-3[PNG].png
21,BA6256,BA6256,1,6177.6,62RD=0.40 5SAP=1.71 18KW_13.70G,/BA/BA6256/BA6256-1[PNG1].png,/BA/BA6256/BA6256-1[PNG1].png,/BA/BA6256/BA6256-2[PNG].png,/BA/BA6256/BA6256-3[PNG].png
19,BA6257,BA6257,1,5860.8,66RD=.53 5RUB=0.81 18KW_13.60G,/BA/BA6257/BA6257-1[PNG1].png,/BA/BA6257/BA6257-1[PNG1].png,/BA/BA6257/BA6257-2[PNG].png,/BA/BA6257/BA6257-3[PNG].png
15,BA6258,BA6258,1,68640,54RD=4.25 65BQ=6.15 18KW_45.18G,/BA/BA6258/BA6258-1[PNG1].png,/BA/BA6258/BA6258-1[PNG1].png,/BA/BA6258/BA6258-2[PNG].png,/BA/BA6258/BA6258-3[PNG].png
15,BA6259,BA6259,1,57816,1024RD=3.85 198BQ=5.25 18KW_39.09G,/BA/BA6259/BA6259-1[PNG1].png,/BA/BA6259/BA6259-1[PNG1].png,/BA/BA6259/BA6259-2[PNG].png,/BA/BA6259/BA6259-3[PNG].png
15,BA6260,BA6260,1,64416,418RD=3.95 390BQ=7.15 18KW_41.89G,/BA/BA6260/BA6260-1[PNG1].png,/BA/BA6260/BA6260-1[PNG1].png,/BA/BA6260/BA6260-2[PNG].png,/BA/BA6260/BA6260-3[PNG].png
15,BA6261,BA6261,1,54648,220RD=1.15 380BQ=8.25 18KW_29.23G,/BA/BA6261/BA6261-1[PNG1].png,/BA/BA6261/BA6261-1[PNG1].png,/BA/BA6261/BA6261-2[PNG].png,/BA/BA6261/BA6261-3[PNG].png
19,BA6262,BA6262,1,11352,5RD=0.26 32RUB=1.09 18KW_25.75G,/BA/BA6262/BA6262-1[PNG1].png,/BA/BA6262/BA6262-1[PNG1].png,/BA/BA6262/BA6262-2[PNG].png,/BA/BA6262/BA6262-3[PNG].png
21,BA6263,BA6263,1,11352,5RD=0.26 32SAP=0.94 18KW_27.02G,/BA/BA6263/BA6263-1[PNG1].png,/BA/BA6263/BA6263-1[PNG1].png,/BA/BA6263/BA6263-2[PNG].png,/BA/BA6263/BA6263-3[PNG].png
20,BA6264,BA6264,1,11352,5RD=0.27 32EME=0.88 18KW_25.12G,/BA/BA6264/BA6264-1[PNG1].png,/BA/BA6264/BA6264-1[PNG1].png,/BA/BA6264/BA6264-2[PNG].png,/BA/BA6264/BA6264-3[PNG].png
19,BA6265,BA6265,1,2587.2,14RD=0.07 1RUB=0.18 18KW_6.50G,/BA/BA6265/BA6265-1[PNG1].png,/BA/BA6265/BA6265-1[PNG1].png,/BA/BA6265/BA6265-2[PNG].png,/BA/BA6265/BA6265-3[PNG].png
21,BA6266,BA6266,1,2587.2,14RD=0.07 1SAP=0.28 18KW_6.66G,/BA/BA6266/BA6266-1[PNG1].png,/BA/BA6266/BA6266-1[PNG1].png,/BA/BA6266/BA6266-2[PNG].png,/BA/BA6266/BA6266-3[PNG].png
20,BA6267,BA6267,1,2587.2,14RD=0.06 1EME=0.20 18KW_6.50G,/BA/BA6267/BA6267-1[PNG1].png,/BA/BA6267/BA6267-1[PNG1].png,/BA/BA6267/BA6267-2[PNG].png,/BA/BA6267/BA6267-3[PNG].png
19,BA6268,BA6268,1,3036,17RD=0.08 1RUB=0.40 18KW_6.74G,/BA/BA6268/BA6268-1[PNG1].png,/BA/BA6268/BA6268-1[PNG1].png,/BA/BA6268/BA6268-2[PNG].png,/BA/BA6268/BA6268-3[PNG].png
21,BA6269,BA6269,1,3036,17RD=0.08 1SAP=0.53 18KW_6.71G,/BA/BA6269/BA6269-1[PNG1].png,/BA/BA6269/BA6269-1[PNG1].png,/BA/BA6269/BA6269-2[PNG].png,/BA/BA6269/BA6269-3[PNG].png
20,BA6270,BA6270,1,3036,17RD=0.07 1EME=0.35 18KW_6.68G,/BA/BA6270/BA6270-1[PNG1].png,/BA/BA6270/BA6270-1[PNG1].png,/BA/BA6270/BA6270-2[PNG].png,/BA/BA6270/BA6270-3[PNG].png
19,BA6271,BA6271,1,3036,18RD=0.06 1RUB=0.39 18KW_6.70G,/BA/BA6271/BA6271-1[PNG1].png,/BA/BA6271/BA6271-1[PNG1].png,/BA/BA6271/BA6271-2[PNG].png,/BA/BA6271/BA6271-3[PNG].png
21,BA6272,BA6272,1,3036,18RD=0.06 1SAP=0.48 18KW_6.78G,/BA/BA6272/BA6272-1[PNG1].png,/BA/BA6272/BA6272-1[PNG1].png,/BA/BA6272/BA6272-2[PNG].png,/BA/BA6272/BA6272-3[PNG].png
20,BA6273,BA6273,1,3036,18RD=0.06 1EME=0.33 18KW_6.77G,/BA/BA6273/BA6273-1[PNG1].png,/BA/BA6273/BA6273-1[PNG1].png,/BA/BA6273/BA6273-2[PNG].png,/BA/BA6273/BA6273-3[PNG].png
19,BA6274,BA6274,1,4118.4,17RD=0.28 13RUB=0.56 18KW_7.51G,/BA/BA6274/BA6274-1[PNG1].png,/BA/BA6274/BA6274-1[PNG1].png,/BA/BA6274/BA6274-2[PNG].png,/BA/BA6274/BA6274-3[PNG].png
21,BA6275,BA6275,1,4118.4,17RD=0.25 13SAP=0.62 18KW_7.40G,/BA/BA6275/BA6275-1[PNG1].png,/BA/BA6275/BA6275-1[PNG1].png,/BA/BA6275/BA6275-2[PNG].png,/BA/BA6275/BA6275-3[PNG].png
20,BA6276,BA6276,1,4118.4,17RD=0.24 13EME=0.50 18KW_7.43G,/BA/BA6276/BA6276-1[PNG1].png,/BA/BA6276/BA6276-1[PNG1].png,/BA/BA6276/BA6276-2[PNG].png,/BA/BA6276/BA6276-3[PNG].png
19,BA6277,BA6277,1,6441.6,62RD=0.35 5RUB=1.51 18KW_13.51G,/BA/BA6277/BA6277-1[PNG1].png,/BA/BA6277/BA6277-1[PNG1].png,/BA/BA6277/BA6277-2[PNG].png,/BA/BA6277/BA6277-3[PNG].png
20,BA6278,BA6278,1,6441.6,62RD=0.35 5EME=1.04 18KW_12.57G,/BA/BA6278/BA6278-1[PNG1].png,/BA/BA6278/BA6278-1[PNG1].png,/BA/BA6278/BA6278-2[PNG].png,/BA/BA6278/BA6278-3[PNG].png
19,BA6279,BA6279,1,9662.4,56RD=0.50 4RUB=2.52 18KW_18.84G,/BA/BA6279/BA6279-1[PNG1].png,/BA/BA6279/BA6279-1[PNG1].png,/BA/BA6279/BA6279-2[PNG].png,/BA/BA6279/BA6279-3[PNG].png
21,BA6280,BA6280,1,9662.4,56RD=0.44 4SAP=2.08 18KW_19.05G,/BA/BA6280/BA6280-1[PNG1].png,/BA/BA6280/BA6280-1[PNG1].png,/BA/BA6280/BA6280-2[PNG].png,/BA/BA6280/BA6280-3[PNG].png
20,BA6281,BA6281,1,9662.4,56RD=0.45 4EME=1.57 18KW_19.17G,/BA/BA6281/BA6281-1[PNG1].png,/BA/BA6281/BA6281-1[PNG1].png,/BA/BA6281/BA6281-2[PNG].png,/BA/BA6281/BA6281-3[PNG].png
24,BA8083,BA8083,1,17160,204RD=1.54 9OSAP=5.48 4PEARL=13.50MM 18KR_26.27,/BA/BA8083/BA8083-1[PNG1].png,/BA/BA8083/BA8083-1[PNG1].png,/BA/BA8083/BA8083-2[PNG].png,/BA/BA8083/BA8083-3[PNG].png
19,BA8084,BA8084,1,17793.6,84RD=0.72 14RUB=4.56 18KW_32.50G,/BA/BA8084/BA8084-1[PNG1].png,/BA/BA8084/BA8084-1[PNG1].png,/BA/BA8084/BA8084-2[PNG].png,/BA/BA8084/BA8084-3[PNG].png
21,BA8085,BA8085,1,17793.6,84RD=0.74 14SAP=4.93 18KW_32.60G,/BA/BA8085/BA8085-1[PNG1].png,/BA/BA8085/BA8085-1[PNG1].png,/BA/BA8085/BA8085-2[PNG].png,/BA/BA8085/BA8085-3[PNG].png
20,BA8086,BA8086,1,17793.6,84RD=0.74 14EME=3.71 18KW_32.74G,/BA/BA8086/BA8086-1[PNG1].png,/BA/BA8086/BA8086-1[PNG1].png,/BA/BA8086/BA8086-2[PNG].png,/BA/BA8086/BA8086-3[PNG].png
19,BA8587,BA8587,1,14044.8,70RD=0.56 10RUB=3.82 18KW_26.02G,/BA/BA8587/BA8587-1[PNG1].png,/BA/BA8587/BA8587-1[PNG1].png,/BA/BA8587/BA8587-2[PNG].png,/BA/BA8587/BA8587-3[PNG].png
21,BA8588,BA8588,1,14044.8,70RD=0.55 10SAP=3.81 18KW_26.08G,/BA/BA8588/BA8588-1[PNG1].png,/BA/BA8588/BA8588-1[PNG1].png,/BA/BA8588/BA8588-2[PNG].png,/BA/BA8588/BA8588-3[PNG].png
20,BA8589,BA8589,1,14044.8,70RD=0.55 10EME=2.76 18KW_26.21G,/BA/BA8589/BA8589-1[PNG1].png,/BA/BA8589/BA8589-1[PNG1].png,/BA/BA8589/BA8589-2[PNG].png,/BA/BA8589/BA8589-3[PNG].png
21,BA8590,BA8590,1,2085.6,26RD=0.15 5SAP=0.20 18KW_5.00G,/BA/BA8590/BA8590-1[PNG1].png,/BA/BA8590/BA8590-1[PNG1].png,/BA/BA8590/BA8590-2[PNG].png,/BA/BA8590/BA8590-3[PNG].png
20,BA8591,BA8591,1,2085.6,26RD=0.10 5EME=0.10 18KW_5.40G,/BA/BA8591/BA8591-1[PNG1].png,/BA/BA8591/BA8591-1[PNG1].png,/BA/BA8591/BA8591-2[PNG].png,/BA/BA8591/BA8591-3[PNG].png
19,BA8592,BA8592,1,2085.6,26RD=0.15 5RUB=0.20 18KW_5.00G,/BA/BA8592/BA8592-1[PNG1].png,/BA/BA8592/BA8592-1[PNG1].png,/BA/BA8592/BA8592-2[PNG].png,/BA/BA8592/BA8592-3[PNG].png
15,BA8593,BA8593,1,2798.4,26RD=0.13 5BQ=0.17 18KW_5.60G,/BA/BA8593/BA8593-1[PNG1].png,/BA/BA8593/BA8593-1[PNG1].png,/BA/BA8593/BA8593-2[PNG].png,/BA/BA8593/BA8593-3[PNG].png
14,BA8594,BA8594,1,68745.6,BANGLE 617RD=11.10 18KW_124.00G,/BA/BA8594/BA8594-1[PNG1].png,/BA/BA8594/BA8594-1[PNG1].png,/BA/BA8594/BA8594-2[PNG].png,/BA/BA8594/BA8594-3[PNG].png
20,BA8595,BA8595,1,4382.4,3RD=0.40 1EME=0.95 1ONYX 18KW_4.30G,/BA/BA8595/BA8595-1[PNG1].png,/BA/BA8595/BA8595-1[PNG1].png,/BA/BA8595/BA8595-2[PNG].png,/BA/BA8595/BA8595-3[PNG].png
21,BA8596,BA8596,1,4382.4,3RD=0.40 1SAP=1.50 1ONYX 18KW_4.30G,/BA/BA8596/BA8596-1[PNG1].png,/BA/BA8596/BA8596-1[PNG1].png,/BA/BA8596/BA8596-2[PNG].png,/BA/BA8596/BA8596-3[PNG].png
19,BA8597,BA8597,1,4382.4,3RD=0.40 1RUB=1.05 1ONYX 18KW_4.30G,/BA/BA8597/BA8597-1[PNG1].png,/BA/BA8597/BA8597-1[PNG1].png,/BA/BA8597/BA8597-2[PNG].png,/BA/BA8597/BA8597-3[PNG].png
20,BA8598,BA8598,1,3960,3RD=0.40 1EME=0.65 1ONYX 18KW_4.30G,/BA/BA8598/BA8598-1[PNG1].png,/BA/BA8598/BA8598-1[PNG1].png,/BA/BA8598/BA8598-2[PNG].png,/BA/BA8598/BA8598-3[PNG].png
21,BA8599,BA8599,1,3960,3RD=0.40 1SAP=1.05 1ONYX 18KW_4.30G,/BA/BA8599/BA8599-1[PNG1].png,/BA/BA8599/BA8599-1[PNG1].png,/BA/BA8599/BA8599-2[PNG].png,/BA/BA8599/BA8599-3[PNG].png
19,BA8600,BA8600,1,3960,3RD=0.40 1RUB=1.05 1ONYX 18KW_4.30G,/BA/BA8600/BA8600-1[PNG1].png,/BA/BA8600/BA8600-1[PNG1].png,/BA/BA8600/BA8600-2[PNG].png,/BA/BA8600/BA8600-3[PNG].png
21,BA8601,BA8601,1,8184,71RD=0.90 2SAP=1.40 18KW_12.00G,/BA/BA8601/BA8601-1[PNG1].png,/BA/BA8601/BA8601-1[PNG1].png,/BA/BA8601/BA8601-2[PNG].png,/BA/BA8601/BA8601-3[PNG].png
19,BA8602,BA8602,1,8184,71RD=0.90 2RUB=1.40 18KW_12.00G,/BA/BA8602/BA8602-1[PNG1].png,/BA/BA8602/BA8602-1[PNG1].png,/BA/BA8602/BA8602-2[PNG].png,/BA/BA8602/BA8602-3[PNG].png
24,BA8603,BA8603,1,6124.8,86RD=1.20 5TAN=3.00 18KW_8.50G,/BA/BA8603/BA8603-1[PNG1].png,/BA/BA8603/BA8603-1[PNG1].png,/BA/BA8603/BA8603-2[PNG].png,/BA/BA8603/BA8603-3[PNG].png
15,BA8604,BA8604,1,88704,778RD=9.05 92BQ=3.50 18KW_61.81G,/BA/BA8604/BA8604-1[PNG1].png,/BA/BA8604/BA8604-1[PNG1].png,/BA/BA8604/BA8604-2[PNG].png,/BA/BA8604/BA8604-3[PNG].png
15,BA8605,BA8605,1,49104,726RD=3.05 165BQ=4.52 18KW_42.70G,/BA/BA8605/BA8605-1[PNG1].png,/BA/BA8605/BA8605-1[PNG1].png,/BA/BA8605/BA8605-2[PNG].png,/BA/BA8605/BA8605-3[PNG].png
15,BA8606,BA8606,1,76560,930RD=8.45 130BQ=3.05 18KT_46.00G,/BA/BA8606/BA8606-1[PNG1].png,/BA/BA8606/BA8606-1[PNG1].png,/BA/BA8606/BA8606-2[PNG].png,/BA/BA8606/BA8606-3[PNG].png
15,BA8607,BA8607,1,57024,468RD=3.32 84BQ=3.15 18KT_49.50G,/BA/BA8607/BA8607-1[PNG1].png,/BA/BA8607/BA8607-1[PNG1].png,/BA/BA8607/BA8607-2[PNG].png,/BA/BA8607/BA8607-3[PNG].png
21,BA8608,BA8608,1,3273.6,70RD=0.15 27SAP=0.60 18KW_6.00G,/BA/BA8608/BA8608-1[PNG1].png,/BA/BA8608/BA8608-1[PNG1].png,/BA/BA8608/BA8608-2[PNG].png,/BA/BA8608/BA8608-3[PNG].png
19,BA8609,BA8609,1,3273.6,70RD=0.15 27RUB=0.60 18KW_6.00G,/BA/BA8609/BA8609-1[PNG1].png,/BA/BA8609/BA8609-1[PNG1].png,/BA/BA8609/BA8609-2[PNG].png,/BA/BA8609/BA8609-3[PNG].png
14,BA8610,BA8610,1,3696,1RD=0.14 3MS=0.17 1PR=0.04 1SAP=0.70 18KW_4.50G,/BA/BA8610/BA8610-1[PNG1].png,/BA/BA8610/BA8610-1[PNG1].png,/BA/BA8610/BA8610-2[PNG].png,/BA/BA8610/BA8610-3[PNG].png
14,BA8611,BA8611,1,3696,1RD=0.14 3MS=0.17 1PR=0.04 1RUB=0.70 18KW_4.50G,/BA/BA8611/BA8611-1[PNG1].png,/BA/BA8611/BA8611-1[PNG1].png,/BA/BA8611/BA8611-2[PNG].png,/BA/BA8611/BA8611-3[PNG].png
21,BA8612,BA8612,1,3643.2,4MS=0.25 1PR=0.10 1SAP=0.60 18KW_4.00G,/BA/BA8612/BA8612-1[PNG1].png,/BA/BA8612/BA8612-1[PNG1].png,/BA/BA8612/BA8612-2[PNG].png,/BA/BA8612/BA8612-3[PNG].png
19,BA8613,BA8613,1,3643.2,4MS=0.25 1PR=0.10 1RUB=0.60 18KW_4.00G,/BA/BA8613/BA8613-1[PNG1].png,/BA/BA8613/BA8613-1[PNG1].png,/BA/BA8613/BA8613-2[PNG].png,/BA/BA8613/BA8613-3[PNG].png
15,BA8614,BA8614,1,55440,468RD=3.33 84BQ=3.25 18KW_48.34G,/BA/BA8614/BA8614-1[PNG1].png,/BA/BA8614/BA8614-1[PNG1].png,/BA/BA8614/BA8614-2[PNG].png,/BA/BA8614/BA8614-3[PNG].png
15,BA8614 - V,BA8614 - V,1,55440,412RD=1.99 140BQ=4.16 18KW_47.90G,/BA/BA8614 - V/BA8614 - V-1[PNG1].png,/BA/BA8614 - V/BA8614 - V-1[PNG1].png,/BA/BA8614 - V/BA8614 - V-2[PNG].png,/BA/BA8614 - V/BA8614 - V-3[PNG].png
15,BA8615,BA8615,1,13702.5,76RD=1.30 46BQ=1.20 18KR_16.50G,/BA/BA8615/BA8615-1[PNG1].png,/BA/BA8615/BA8615-1[PNG1].png,/BA/BA8615/BA8615-2[PNG].png,/BA/BA8615/BA8615-3[PNG].png
21,BA8616,BA8616,1,3273.6,4MS=.23 2PR=.05 2SAP=1.40 18KW_4.60G,/BA/BA8616/BA8616-1[PNG1].png,/BA/BA8616/BA8616-1[PNG1].png,/BA/BA8616/BA8616-2[PNG].png,/BA/BA8616/BA8616-3[PNG].png
20,BA8617,BA8617,1,3590.4,4RD=.04 5BQ=.21 2EME=1.10 18KW_4.60G,/BA/BA8617/BA8617-1[PNG1].png,/BA/BA8617/BA8617-1[PNG1].png,/BA/BA8617/BA8617-2[PNG].png,/BA/BA8617/BA8617-3[PNG].png
19,BA8618,BA8618,1,3590.4,4RD=.05 5BQ=.20 2RUB=1.50 18KW_4.50G,/BA/BA8618/BA8618-1[PNG1].png,/BA/BA8618/BA8618-1[PNG1].png,/BA/BA8618/BA8618-2[PNG].png,/BA/BA8618/BA8618-3[PNG].png
19,BA8619,BA8619,1,93086.4,785RD=19.42 173RUB=13.70 18KW_94.00G,/BA/BA8619/BA8619-1[PNG1].png,/BA/BA8619/BA8619-1[PNG1].png,/BA/BA8619/BA8619-2[PNG].png,/BA/BA8619/BA8619-3[PNG].png
14,BA8620,BA8620,1,42504,BANGLE 227RD=8.15 18KW_48.78G,/BA/BA8620/BA8620-1[PNG1].png,/BA/BA8620/BA8620-1[PNG1].png,/BA/BA8620/BA8620-2[PNG].png,/BA/BA8620/BA8620-3[PNG].png
14,BA8621,BA8621,1,24129.6,BANGLE 239RD=5.73 18KW_36.34G,/BA/BA8621/BA8621-1[PNG1].png,/BA/BA8621/BA8621-1[PNG1].png,/BA/BA8621/BA8621-2[PNG].png,/BA/BA8621/BA8621-3[PNG].png
14,BA8622,BA8622,1,25608,BANGLE 135RD=5.43 18KW_36.22G,/BA/BA8622/BA8622-1[PNG1].png,/BA/BA8622/BA8622-1[PNG1].png,/BA/BA8622/BA8622-2[PNG].png,/BA/BA8622/BA8622-3[PNG].png
14,BA8623,BA8623,1,17212.8,220RD=7.02 18KW_35.14G,/BA/BA8623/BA8623-1[PNG1].png,/BA/BA8623/BA8623-1[PNG1].png,/BA/BA8623/BA8623-2[PNG].png,/BA/BA8623/BA8623-3[PNG].png
21,BA8624,BA8624,1,98208,785RD=19.10 162SAP=15.20 18KW_88.50G,/BA/BA8624/BA8624-1[PNG1].png,/BA/BA8624/BA8624-1[PNG1].png,/BA/BA8624/BA8624-2[PNG].png,/BA/BA8624/BA8624-3[PNG].png
20,BA8625,BA8625,1,2428.8,22RD=.10 9EME=.20 18KW_5.50G,/BA/BA8625/BA8625-1[PNG1].png,/BA/BA8625/BA8625-1[PNG1].png,/BA/BA8625/BA8625-2[PNG].png,/BA/BA8625/BA8625-3[PNG].png
15,BA8626,BA8626,1,28300.8,222RD=4.05 146BQ=3.15 18KW_16.50G,/BA/BA8626/BA8626-1[PNG1].png,/BA/BA8626/BA8626-1[PNG1].png,/BA/BA8626/BA8626-2[PNG].png,/BA/BA8626/BA8626-3[PNG].png
15,BA8626 - V,BA8626 - V,1,28300.8,222RD=4.05 174BQ=2.85 18KW_18.00G,/BA/BA8626 - V/BA8626 - V-1[PNG1].png,/BA/BA8626 - V/BA8626 - V-1[PNG1].png,/BA/BA8626 - V/BA8626 - V-2[PNG].png,/BA/BA8626 - V/BA8626 - V-3[PNG].png
15,BA8627,BA8627,1,28300.8,222RD=4.05 146BQ=3.15 18KY_16.50G,/BA/BA8627/BA8627-1[PNG1].png,/BA/BA8627/BA8627-1[PNG1].png,/BA/BA8627/BA8627-2[PNG].png,/BA/BA8627/BA8627-3[PNG].png
15,BA8627 - V,BA8627 - V,1,28300.8,222RD=4.05 174BQ=2.85 18KY_18.00G,/BA/BA8627 - V/BA8627 - V-1[PNG1].png,/BA/BA8627 - V/BA8627 - V-1[PNG1].png,/BA/BA8627 - V/BA8627 - V-2[PNG].png,/BA/BA8627 - V/BA8627 - V-3[PNG].png
15,BA8628,BA8628,1,29884.8,222RD=4.05 146BQ=3.15 18KR_16.50G,/BA/BA8628/BA8628-1[PNG1].png,/BA/BA8628/BA8628-1[PNG1].png,/BA/BA8628/BA8628-2[PNG].png,/BA/BA8628/BA8628-3[PNG].png
15,BA8628 - V,BA8628 - V,1,29884.8,222RD=4.05 171BQ=2.85 18KR_18.70G,/BA/BA8628 - V/BA8628 - V-1[PNG1].png,/BA/BA8628 - V/BA8628 - V-1[PNG1].png,/BA/BA8628 - V/BA8628 - V-2[PNG].png,/BA/BA8628 - V/BA8628 - V-3[PNG].png
14,BA8629,BA8629,1,52641.6,BANGLE 531RD=13.90 18KT_71.50G,/BA/BA8629/BA8629-1[PNG1].png,/BA/BA8629/BA8629-1[PNG1].png,/BA/BA8629/BA8629-2[PNG].png,/BA/BA8629/BA8629-3[PNG].png
14,BA8630,BA8630,1,36590.4,BANGLE 364RD=9.65 18KT_44.50G,/BA/BA8630/BA8630-1[PNG1].png,/BA/BA8630/BA8630-1[PNG1].png,/BA/BA8630/BA8630-2[PNG].png,/BA/BA8630/BA8630-3[PNG].png
14,BA8631,BA8631,1,42292.8,BANGLE 621RD=14.17 18KT_36.10G,/BA/BA8631/BA8631-1[PNG1].png,/BA/BA8631/BA8631-1[PNG1].png,/BA/BA8631/BA8631-2[PNG].png,/BA/BA8631/BA8631-3[PNG].png
14,BA8632,BA8632,1,82156.8,BANGLE 1107RD=29.95 18KT_68.50G,/BA/BA8632/BA8632-1[PNG1].png,/BA/BA8632/BA8632-1[PNG1].png,/BA/BA8632/BA8632-2[PNG].png,/BA/BA8632/BA8632-3[PNG].png
14,BA8633,BA8633,1,79358.4,BANGLE 1800RD=23.45 18KT_31.50G,/BA/BA8633/BA8633-1[PNG1].png,/BA/BA8633/BA8633-1[PNG1].png,/BA/BA8633/BA8633-2[PNG].png,/BA/BA8633/BA8633-3[PNG].png
15,BA8634,BA8634,1,72864,990RD=7.86 130BQ=3.12 18KT_49.25G,/BA/BA8634/BA8634-1[PNG1].png,/BA/BA8634/BA8634-1[PNG1].png,/BA/BA8634/BA8634-2[PNG].png,/BA/BA8634/BA8634-3[PNG].png
15,BA8635,BA8635,1,74712,602RD=4.24 108BQ=4.11 18KT_64.11G,/BA/BA8635/BA8635-1[PNG1].png,/BA/BA8635/BA8635-1[PNG1].png,/BA/BA8635/BA8635-2[PNG].png,/BA/BA8635/BA8635-3[PNG].png
15,BA8636,BA8636,1,89760,1666RD=7.59 366BQ=5.15 18KT_80.12G,/BA/BA8636/BA8636-1[PNG1].png,/BA/BA8636/BA8636-1[PNG1].png,/BA/BA8636/BA8636-2[PNG].png,/BA/BA8636/BA8636-3[PNG].png
15,BA8637,BA8637,1,66000,722RD=5.39 211BQ=3.74 18KT_43.89G,/BA/BA8637/BA8637-1[PNG1].png,/BA/BA8637/BA8637-1[PNG1].png,/BA/BA8637/BA8637-2[PNG].png,/BA/BA8637/BA8637-3[PNG].png
15,BA8638,BA8638,1,43824,564RD=4.00 63BQ=2.40 18KW_37.00G,/BA/BA8638/BA8638-1[PNG1].png,/BA/BA8638/BA8638-1[PNG1].png,/BA/BA8638/BA8638-2[PNG].png,/BA/BA8638/BA8638-3[PNG].png
15,BA8638 - V,BA8638 - V,1,43824,564RD=3.99 63BQ=2.52 18KW_38.22G,/BA/BA8638 - V/BA8638 - V-1[PNG1].png,/BA/BA8638 - V/BA8638 - V-1[PNG1].png,/BA/BA8638 - V/BA8638 - V-2[PNG].png,/BA/BA8638 - V/BA8638 - V-3[PNG].png
